Name,Accuracy,Loss
model--1610719647 ,1610720075,0.87,0.08654403686523438
model--1610719647 ,1610720075,0.93,0.060091450810432434
model--1610719647 ,1610720075,0.94,0.050201453268527985
model--1610719647 ,1610720075,0.87,0.08807317167520523
model--1610719647 ,1610720075,0.92,0.06518760323524475
model--1610719647 ,1610720075,0.89,0.06997925788164139
model--1610719647 ,1610720075,0.92,0.07510530203580856
model--1610719647 ,1610720075,0.83,0.13264280557632446
model--1610719647 ,1610720075,0.82,0.11894986033439636
model--1610719647 ,1610720075,0.87,0.10776802897453308
model--1610719647 ,1610720075,0.85,0.11913536489009857
model--1610719647 ,1610720075,0.92,0.07109367847442627
model--1610719647 ,1610720075,0.87,0.11243665218353271
model--1610719647 ,1610720075,0.92,0.07322534918785095
model--1610719647 ,1610720075,0.95,0.05927524343132973
model--1610719647 ,1610720075,0.89,0.07282667607069016
model--1610719647 ,1610720075,0.9,0.08013341575860977
model--1610719647 ,1610720075,0.9,0.07293086498975754
model--1610719647 ,1610720075,0.93,0.06268806010484695
model--1610719647 ,1610720075,0.92,0.06724527478218079
model--1610719647 ,1610720076,0.94,0.0518307089805603
model--1610719647 ,1610720076,0.88,0.08456362783908844
model--1610719647 ,1610720076,0.83,0.12320660054683685
model--1610719647 ,1610720076,0.9,0.07765369862318039
model--1610719647 ,1610720076,0.89,0.08310122042894363
model--1610719647 ,1610720076,0.93,0.07817227393388748
model--1610719647 ,1610720076,0.91,0.07160674035549164
model--1610719647 ,1610720076,0.89,0.08116662502288818
model--1610719647 ,1610720076,0.91,0.06661799550056458
model--1610719647 ,1610720076,0.9074074074074074,0.07085628807544708
model--1610719647 ,1610720076,0.91,0.0730787068605423
model--1610719647 ,1610720076,0.91,0.06230194866657257
model--1610719647 ,1610720076,0.88,0.0955297127366066
model--1610719647 ,1610720076,0.96,0.05584098398685455
model--1610719647 ,1610720076,0.86,0.0974564179778099
model--1610719647 ,1610720076,0.94,0.05659515783190727
model--1610719647 ,1610720076,0.89,0.06195656210184097
model--1610719647 ,1610720076,0.9,0.06635046750307083
model--1610719647 ,1610720076,0.87,0.09576301276683807
model--1610719647 ,1610720077,0.97,0.04600495845079422
model--1610719647 ,1610720077,0.91,0.06182505562901497
model--1610719647 ,1610720077,0.88,0.0986548438668251
model--1610719647 ,1610720077,0.91,0.0822167694568634
model--1610719647 ,1610720077,0.87,0.07724238932132721
model--1610719647 ,1610720077,0.91,0.07572917640209198
model--1610719647 ,1610720077,0.91,0.0654137134552002
model--1610719647 ,1610720077,0.92,0.0514121912419796
model--1610719647 ,1610720077,0.92,0.06861868500709534
model--1610719647 ,1610720077,0.91,0.06500323861837387
model--1610719647 ,1610720077,0.91,0.07258007675409317
model--1610719647 ,1610720077,0.86,0.09931206703186035
model--1610719647 ,1610720077,0.89,0.08414872735738754
model--1610719647 ,1610720077,0.92,0.06607967615127563
model--1610719647 ,1610720077,0.86,0.07935065776109695
model--1610719647 ,1610720077,0.97,0.04810408502817154
model--1610719647 ,1610720077,0.97,0.03304697200655937
model--1610719647 ,1610720077,0.94,0.06513143330812454
model--1610719647 ,1610720077,0.92,0.05563632771372795
model--1610719647 ,1610720077,0.9,0.08405508100986481
model--1610719647 ,1610720078,0.89,0.08882690221071243
model--1610719647 ,1610720078,0.9,0.06969138234853745
model--1610719647 ,1610720078,0.92,0.06195304915308952
model--1610719647 ,1610720078,0.94,0.05603639781475067
model--1610719647 ,1610720078,0.9,0.07779622077941895
model--1610719647 ,1610720078,0.92,0.055005405098199844
model--1610719647 ,1610720078,0.95,0.04757440835237503
model--1610719647 ,1610720078,0.98,0.03252271190285683
model--1610719647 ,1610720078,0.88,0.08838248997926712
model--1610719647 ,1610720078,0.92,0.05577598512172699
model--1610719647 ,1610720078,0.91,0.07879383116960526
model--1610719647 ,1610720078,0.94,0.0410703644156456
model--1610719647 ,1610720078,0.96,0.04671531915664673
model--1610719647 ,1610720078,0.93,0.05622629448771477
model--1610719647 ,1610720078,0.88,0.1016806960105896
model--1610719647 ,1610720078,0.92,0.05552052706480026
model--1610719647 ,1610720078,0.94,0.04940572753548622
model--1610719647 ,1610720078,0.92,0.07894963026046753
model--1610719647 ,1610720079,0.82,0.11630294471979141
model--1610719647 ,1610720079,0.91,0.07200179994106293
model--1610719647 ,1610720079,0.93,0.06617897748947144
model--1610719647 ,1610720079,0.91,0.07003824412822723
model--1610719647 ,1610720079,0.89,0.08073548972606659
model--1610719647 ,1610720079,0.91,0.06963829696178436
model--1610719647 ,1610720079,0.89,0.07774446159601212
model--1610719647 ,1610720079,0.87,0.08695436269044876
model--1610719647 ,1610720079,0.9,0.08733943104743958
model--1610719647 ,1610720079,0.97,0.03562082350254059
model--1610719647 ,1610720079,0.92,0.06408413499593735
model--1610719647 ,1610720079,0.93,0.0636957436800003
model--1610719647 ,1610720079,0.89,0.07984022796154022
model--1610719647 ,1610720079,0.86,0.11410053074359894
model--1610719647 ,1610720079,0.93,0.060463618487119675
model--1610719647 ,1610720079,0.95,0.0451519750058651
model--1610719647 ,1610720079,0.9,0.08129750937223434
model--1610719647 ,1610720079,0.97,0.030768517404794693
model--1610719647 ,1610720079,0.94,0.055825214833021164
model--1610719647 ,1610720080,0.93,0.06796016544103622
model--1610719647 ,1610720080,0.96,0.03959725424647331
model--1610719647 ,1610720080,0.9,0.07513310015201569
model--1610719647 ,1610720080,0.96,0.04862332344055176
model--1610719647 ,1610720080,0.95,0.05045342817902565
model--1610719647 ,1610720080,0.94,0.0588437058031559
model--1610719647 ,1610720080,0.98,0.023666448891162872
model--1610719647 ,1610720080,0.91,0.05259067565202713
model--1610719647 ,1610720080,0.93,0.06540727615356445
model--1610719647 ,1610720080,0.97,0.025193411856889725
model--1610719647 ,1610720080,0.96,0.05001688748598099
model--1610719647 ,1610720080,0.92,0.054037731140851974
model--1610719647 ,1610720080,0.97,0.024271611124277115
model--1610719647 ,1610720080,0.93,0.052787091583013535
model--1610719647 ,1610720080,0.93,0.03425974398851395
model--1610719647 ,1610720080,0.9,0.06627734005451202
model--1610719647 ,1610720080,0.97,0.033052392303943634
model--1610719647 ,1610720080,0.92,0.06565750390291214
model--1610719647 ,1610720080,0.93,0.04889268800616264
model--1610719647 ,1610720080,0.87,0.08402905613183975
model--1610719647 ,1610720081,0.97,0.02758612483739853
model--1610719647 ,1610720081,0.96,0.03532352298498154
model--1610719647 ,1610720081,0.96,0.039484065026044846
model--1610719647 ,1610720081,0.94,0.057235587388277054
model--1610719647 ,1610720081,0.93,0.05904716998338699
model--1610719647 ,1610720081,0.88,0.07972073554992676
model--1610719647 ,1610720081,0.92,0.05508556216955185
model--1610719647 ,1610720081,0.97,0.037754617631435394
model--1610719647 ,1610720081,0.95,0.04433204606175423
model--1610719647 ,1610720081,0.89,0.07857398688793182
model--1610719647 ,1610720081,0.91,0.06912975013256073
model--1610719647 ,1610720081,0.91,0.06663160771131516
model--1610719647 ,1610720081,0.94,0.04554399475455284
model--1610719647 ,1610720081,0.92,0.05819062888622284
model--1610719647 ,1610720081,0.9,0.08047197014093399
model--1610719647 ,1610720081,0.89,0.09084231406450272
model--1610719647 ,1610720081,0.87,0.09108629077672958
model--1610719647 ,1610720081,0.86,0.12424081563949585
model--1610719647 ,1610720081,0.92,0.06201724708080292
model--1610719647 ,1610720082,0.9,0.08495528995990753
model--1610719647 ,1610720082,0.97,0.03924080729484558
model--1610719647 ,1610720082,0.94,0.04655138775706291
model--1610719647 ,1610720082,0.9,0.06256385892629623
model--1610719647 ,1610720082,0.9,0.08422096073627472
model--1610719647 ,1610720082,0.89,0.09456157684326172
model--1610719647 ,1610720082,0.91,0.06589651107788086
model--1610719647 ,1610720082,0.95,0.0500241219997406
model--1610719647 ,1610720082,0.92,0.04496695473790169
model--1610719647 ,1610720082,0.94,0.04136572778224945
model--1610719647 ,1610720082,0.92,0.06518693268299103
model--1610719647 ,1610720082,0.92,0.0663309097290039
model--1610719647 ,1610720082,0.9,0.07806860655546188
model--1610719647 ,1610720082,0.84,0.12129451334476471
model--1610719647 ,1610720082,0.9,0.07504967600107193
model--1610719647 ,1610720082,0.95,0.04033012315630913
model--1610719647 ,1610720082,0.95,0.06209510564804077
model--1610719647 ,1610720082,0.91,0.07257562130689621
model--1610719647 ,1610720082,0.92,0.06768759340047836
model--1610719647 ,1610720083,0.9,0.07239029556512833
model--1610719647 ,1610720083,0.94,0.05553765967488289
model--1610719647 ,1610720083,0.92,0.0687674880027771
model--1610719647 ,1610720083,0.94,0.05761338025331497
model--1610719647 ,1610720083,0.94,0.05688774585723877
model--1610719647 ,1610720083,0.92,0.06685309112071991
model--1610719647 ,1610720083,0.9,0.06941620260477066
model--1610719647 ,1610720083,0.85,0.10630840063095093
model--1610719647 ,1610720083,0.95,0.050119489431381226
model--1610719647 ,1610720083,0.95,0.04888032749295235
model--1610719647 ,1610720083,0.93,0.07017581909894943
model--1610719647 ,1610720083,0.88,0.09409169107675552
model--1610719647 ,1610720083,0.89,0.08105510473251343
model--1610719647 ,1610720083,0.9,0.08333396911621094
model--1610719647 ,1610720083,0.93,0.06882452219724655
model--1610719647 ,1610720083,0.96,0.04265780746936798
model--1610719647 ,1610720083,0.93,0.045140139758586884
model--1610719647 ,1610720083,0.9,0.08918102830648422
model--1610719647 ,1610720083,0.86,0.10378585755825043
model--1610719647 ,1610720084,0.94,0.05003233626484871
model--1610719647 ,1610720084,0.92,0.07085086405277252
model--1610719647 ,1610720084,0.91,0.07607792317867279
model--1610719647 ,1610720084,0.89,0.09425006806850433
model--1610719647 ,1610720084,0.88,0.09568646550178528
model--1610719647 ,1610720084,0.85,0.11592826247215271
model--1610719647 ,1610720084,0.85,0.11516749113798141
model--1610719647 ,1610720084,0.86,0.10302074253559113
model--1610719647 ,1610720084,0.9,0.07713789492845535
model--1610719647 ,1610720084,0.91,0.07337132096290588
model--1610719647 ,1610720084,0.89,0.07896701991558075
model--1610719647 ,1610720084,0.85,0.1297474205493927
model--1610719647 ,1610720084,0.81,0.15484905242919922
model--1610719647 ,1610720084,0.78,0.18295930325984955
model--1610719647 ,1610720084,0.8,0.1297256201505661
model--1610719647 ,1610720084,0.86,0.09106918424367905
model--1610719647 ,1610720084,0.96,0.04280000925064087
model--1610719647 ,1610720084,0.93,0.06479357928037643
model--1610719647 ,1610720084,0.83,0.13470380008220673
model--1610719647 ,1610720085,0.76,0.15453088283538818
model--1610719647 ,1610720085,0.9,0.09178781509399414
model--1610719647 ,1610720085,0.78,0.1408281922340393
model--1610719647 ,1610720085,0.88,0.09829984605312347
model--1610719647 ,1610720085,0.83,0.11304574459791183
model--1610719647 ,1610720085,0.91,0.07905254513025284
model--1610719647 ,1610720085,0.86,0.09501795470714569
model--1610719647 ,1610720085,0.88,0.1011887937784195
model--1610719647 ,1610720085,0.87,0.0939718633890152
model--1610719647 ,1610720085,0.88,0.09319473803043365
model--1610719647 ,1610720085,0.86,0.1267762929201126
model--1610719647 ,1610720085,0.81,0.14834965765476227
model--1610719647 ,1610720085,0.84,0.13487423956394196
model--1610719647 ,1610720085,0.89,0.08444078266620636
model--1610719647 ,1610720085,0.87,0.10699938237667084
model--1610719647 ,1610720085,0.82,0.11294576525688171
model--1610719647 ,1610720085,0.9,0.07621117681264877
model--1610719647 ,1610720085,0.85,0.10359420627355576
model--1610719647 ,1610720085,0.9,0.06849438697099686
model--1610719647 ,1610720086,0.87,0.08871243894100189
model--1610719647 ,1610720086,0.89,0.08013127744197845
model--1610719647 ,1610720086,0.84,0.11465714126825333
model--1610719647 ,1610720086,0.89,0.09944760799407959
model--1610719647 ,1610720086,0.93,0.06277014315128326
model--1610719647 ,1610720086,0.87,0.10029174387454987
model--1610719647 ,1610720086,0.84,0.1267690658569336
model--1610719647 ,1610720086,0.85,0.10152692347764969
model--1610719647 ,1610720086,0.89,0.10184498876333237
model--1610719647 ,1610720086,0.87,0.08584730327129364
model--1610719647 ,1610720086,0.88,0.07519100606441498
model--1610719647 ,1610720086,0.9,0.07410728931427002
model--1610719647 ,1610720086,0.89,0.08841917663812637
model--1610719647 ,1610720086,0.92,0.05820781737565994
model--1610719647 ,1610720086,0.9,0.09796186536550522
model--1610719647 ,1610720086,0.87,0.09791181236505508
model--1610719647 ,1610720086,0.92,0.04737168177962303
model--1610719647 ,1610720086,0.93,0.07026156038045883
model--1610719647 ,1610720086,0.93,0.059684865176677704
model--1610719647 ,1610720087,0.94,0.06072860583662987
model--1610719647 ,1610720087,0.92,0.07575774192810059
model--1610719647 ,1610720087,0.87,0.10324157774448395
model--1610719647 ,1610720087,0.86,0.10288436710834503
model--1610719647 ,1610720087,0.83,0.14188671112060547
model--1610719647 ,1610720087,0.87,0.0990472212433815
model--1610719647 ,1610720087,0.93,0.056925300508737564
model--1610719647 ,1610720087,0.86,0.10403299331665039
model--1610719647 ,1610720087,0.92,0.0755111426115036
model--1610719647 ,1610720087,0.94,0.061051830649375916
model--1610719647 ,1610720087,0.91,0.06339950114488602
model--1610719647 ,1610720087,0.94,0.04708048701286316
model--1610719647 ,1610720087,0.93,0.07075756788253784
model--1610719647 ,1610720087,0.95,0.05745440348982811
model--1610719647 ,1610720087,0.92,0.06238187476992607
model--1610719647 ,1610720087,0.89,0.06911370903253555
model--1610719647 ,1610720087,0.91,0.07558124512434006
model--1610719647 ,1610720087,0.91,0.07759519666433334
model--1610719647 ,1610720087,0.94,0.05231146141886711
model--1610719647 ,1610720088,0.9,0.0836370438337326
model--1610719647 ,1610720088,0.92,0.07745645940303802
model--1610719647 ,1610720088,0.87,0.07711905986070633
model--1610719647 ,1610720088,0.88,0.08823470026254654
model--1610719647 ,1610720088,0.88,0.08507781475782394
model--1610719647 ,1610720088,0.9444444444444444,0.04368120804429054
model--1610719647 ,1610720088,0.89,0.08965805172920227
model--1610719647 ,1610720088,0.93,0.06377380341291428
model--1610719647 ,1610720088,0.84,0.10277068614959717
model--1610719647 ,1610720088,0.92,0.07698529958724976
model--1610719647 ,1610720088,0.88,0.08910743147134781
model--1610719647 ,1610720088,0.93,0.05888765677809715
model--1610719647 ,1610720088,0.9,0.06348788738250732
model--1610719647 ,1610720088,0.94,0.061191052198410034
model--1610719647 ,1610720088,0.87,0.10868764668703079
model--1610719647 ,1610720088,0.9,0.08053889870643616
model--1610719647 ,1610720088,0.91,0.0746215358376503
model--1610719647 ,1610720088,0.88,0.10286110639572144
model--1610719647 ,1610720088,0.88,0.08493736386299133
model--1610719647 ,1610720089,0.9,0.0837806686758995
model--1610719647 ,1610720089,0.91,0.06986896693706512
model--1610719647 ,1610720089,0.9,0.07403090596199036
model--1610719647 ,1610720089,0.92,0.0546862967312336
model--1610719647 ,1610720089,0.89,0.07724539935588837
model--1610719647 ,1610720089,0.89,0.07911764085292816
model--1610719647 ,1610720089,0.89,0.07077889144420624
model--1610719647 ,1610720089,0.9,0.08269788324832916
model--1610719647 ,1610720089,0.9,0.07303314656019211
model--1610719647 ,1610720089,0.9,0.06947614997625351
model--1610719647 ,1610720089,0.86,0.08260498940944672
model--1610719647 ,1610720089,0.87,0.09811146557331085
model--1610719647 ,1610720089,0.96,0.04678891971707344
model--1610719647 ,1610720089,0.95,0.054219119250774384
model--1610719647 ,1610720089,0.91,0.051513150334358215
model--1610719647 ,1610720089,0.92,0.07988539338111877
model--1610719647 ,1610720089,0.9,0.07717011123895645
model--1610719647 ,1610720089,0.95,0.055657584220170975
model--1610719647 ,1610720090,0.95,0.052354827523231506
model--1610719647 ,1610720090,0.93,0.06971120089292526
model--1610719647 ,1610720090,0.91,0.06604184955358505
model--1610719647 ,1610720090,0.95,0.0431712344288826
model--1610719647 ,1610720090,0.96,0.04719154164195061
model--1610719647 ,1610720090,0.98,0.026769177988171577
model--1610719647 ,1610720090,0.9,0.08703262358903885
model--1610719647 ,1610720090,0.93,0.049698732793331146
model--1610719647 ,1610720090,0.89,0.08302178978919983
model--1610719647 ,1610720090,0.97,0.028868339955806732
model--1610719647 ,1610720090,0.91,0.06197328492999077
model--1610719647 ,1610720090,0.96,0.03461729735136032
model--1610719647 ,1610720090,0.87,0.11684920638799667
model--1610719647 ,1610720090,0.91,0.05702592805027962
model--1610719647 ,1610720090,0.95,0.05325746536254883
model--1610719647 ,1610720090,0.88,0.07695747166872025
model--1610719647 ,1610720090,0.85,0.11296773701906204
model--1610719647 ,1610720090,0.95,0.057442016899585724
model--1610719647 ,1610720091,0.93,0.07002905011177063
model--1610719647 ,1610720091,0.91,0.0674930065870285
model--1610719647 ,1610720091,0.94,0.05514770373702049
model--1610719647 ,1610720091,0.95,0.052345991134643555
model--1610719647 ,1610720091,0.91,0.06174525246024132
model--1610719647 ,1610720091,0.86,0.10468227416276932
model--1610719647 ,1610720091,0.87,0.1078353300690651
model--1610719647 ,1610720091,0.92,0.0496489554643631
model--1610719647 ,1610720091,0.92,0.06689384579658508
model--1610719647 ,1610720091,0.94,0.05785404145717621
model--1610719647 ,1610720091,0.87,0.07748116552829742
model--1610719647 ,1610720091,0.89,0.0996122732758522
model--1610719647 ,1610720091,0.85,0.09133138507604599
model--1610719647 ,1610720091,0.91,0.06732571125030518
model--1610719647 ,1610720091,0.91,0.08293424546718597
model--1610719647 ,1610720091,0.99,0.020172011107206345
model--1610719647 ,1610720091,0.94,0.05814729630947113
model--1610719647 ,1610720091,0.9,0.07265903055667877
model--1610719647 ,1610720091,0.93,0.051103249192237854
model--1610719647 ,1610720092,0.89,0.09550844132900238
model--1610719647 ,1610720092,0.93,0.05648054927587509
model--1610719647 ,1610720092,0.91,0.07275433838367462
model--1610719647 ,1610720092,0.9,0.08017472922801971
model--1610719647 ,1610720092,0.92,0.052555542439222336
model--1610719647 ,1610720092,0.93,0.044288404285907745
model--1610719647 ,1610720092,0.89,0.07515177875757217
model--1610719647 ,1610720092,0.94,0.04630555957555771
model--1610719647 ,1610720092,0.91,0.06752967834472656
model--1610719647 ,1610720092,0.92,0.0590524896979332
model--1610719647 ,1610720092,0.96,0.04093386232852936
model--1610719647 ,1610720092,0.96,0.048704393208026886
model--1610719647 ,1610720092,0.94,0.04743164777755737
model--1610719647 ,1610720092,0.96,0.053130168467760086
model--1610719647 ,1610720092,0.96,0.03881831094622612
model--1610719647 ,1610720092,0.9,0.07478883862495422
model--1610719647 ,1610720092,0.94,0.05192684382200241
model--1610719647 ,1610720092,0.95,0.04371216148138046
model--1610719647 ,1610720092,0.98,0.021794559434056282
model--1610719647 ,1610720092,0.98,0.03029634803533554
model--1610719647 ,1610720093,0.95,0.04090215265750885
model--1610719647 ,1610720093,0.98,0.03332558646798134
model--1610719647 ,1610720093,0.95,0.036893945187330246
model--1610719647 ,1610720093,0.92,0.04372448846697807
model--1610719647 ,1610720093,0.96,0.0399119108915329
model--1610719647 ,1610720093,0.95,0.05232769995927811
model--1610719647 ,1610720093,0.94,0.05022972822189331
model--1610719647 ,1610720093,0.95,0.0468892902135849
model--1610719647 ,1610720093,0.94,0.05015965923666954
model--1610719647 ,1610720093,0.92,0.05443162843585014
model--1610719647 ,1610720093,0.97,0.023465482518076897
model--1610719647 ,1610720093,0.9,0.06725549697875977
model--1610719647 ,1610720093,0.92,0.07283884286880493
model--1610719647 ,1610720093,0.89,0.08059472590684891
model--1610719647 ,1610720093,0.91,0.05826520919799805
model--1610719647 ,1610720093,0.88,0.09207478165626526
model--1610719647 ,1610720093,0.94,0.049782756716012955
model--1610719647 ,1610720093,0.89,0.08050088584423065
model--1610719647 ,1610720094,0.94,0.05997698754072189
model--1610719647 ,1610720094,0.9,0.07288450747728348
model--1610719647 ,1610720094,0.92,0.06477724760770798
model--1610719647 ,1610720094,0.92,0.06591112911701202
model--1610719647 ,1610720094,0.89,0.09413225948810577
model--1610719647 ,1610720094,0.93,0.06111719086766243
model--1610719647 ,1610720094,0.93,0.05220457911491394
model--1610719647 ,1610720094,0.91,0.07914969325065613
model--1610719647 ,1610720094,0.92,0.0741032138466835
model--1610719647 ,1610720094,0.91,0.06380689144134521
model--1610719647 ,1610720094,0.92,0.061925213783979416
model--1610719647 ,1610720094,0.95,0.051401861011981964
model--1610719647 ,1610720094,0.85,0.10723479837179184
model--1610719647 ,1610720094,0.9,0.07984514534473419
model--1610719647 ,1610720094,0.94,0.043290875852108
model--1610719647 ,1610720094,0.92,0.07582933455705643
model--1610719647 ,1610720094,0.94,0.06085570156574249
model--1610719647 ,1610720094,0.94,0.05534148961305618
model--1610719647 ,1610720094,0.92,0.05103657767176628
model--1610719647 ,1610720095,0.98,0.030444717034697533
model--1610719647 ,1610720095,0.93,0.05793420597910881
model--1610719647 ,1610720095,0.84,0.08827502280473709
model--1610719647 ,1610720095,0.91,0.06036990135908127
model--1610719647 ,1610720095,0.94,0.059823453426361084
model--1610719647 ,1610720095,0.92,0.07109927386045456
model--1610719647 ,1610720095,0.88,0.09716889262199402
model--1610719647 ,1610720095,0.93,0.05479969084262848
model--1610719647 ,1610720095,0.94,0.044593002647161484
model--1610719647 ,1610720095,0.9,0.07630189508199692
model--1610719647 ,1610720095,0.91,0.0789477527141571
model--1610719647 ,1610720095,0.94,0.04369460046291351
model--1610719647 ,1610720095,0.92,0.06032354384660721
model--1610719647 ,1610720095,0.94,0.05308546870946884
model--1610719647 ,1610720095,0.95,0.03396600857377052
model--1610719647 ,1610720095,0.93,0.0517062172293663
model--1610719647 ,1610720095,0.92,0.07966072112321854
model--1610719647 ,1610720095,0.92,0.06644468754529953
model--1610719647 ,1610720095,0.93,0.040809039026498795
model--1610719647 ,1610720096,0.89,0.10137677937746048
model--1610719647 ,1610720096,0.88,0.07634058594703674
model--1610719647 ,1610720096,0.87,0.10019133985042572
model--1610719647 ,1610720096,0.91,0.06375033408403397
model--1610719647 ,1610720096,0.9,0.07402607053518295
model--1610719647 ,1610720096,0.85,0.11729742586612701
model--1610719647 ,1610720096,0.77,0.17433418333530426
model--1610719647 ,1610720096,0.84,0.13679622113704681
model--1610719647 ,1610720096,0.83,0.1321251392364502
model--1610719647 ,1610720096,0.82,0.12422532588243484
model--1610719647 ,1610720096,0.91,0.06974907964468002
model--1610719647 ,1610720096,0.92,0.05885188281536102
model--1610719647 ,1610720096,0.85,0.10656217485666275
model--1610719647 ,1610720096,0.81,0.14588111639022827
model--1610719647 ,1610720096,0.75,0.18563735485076904
model--1610719647 ,1610720096,0.82,0.15475644171237946
model--1610719647 ,1610720096,0.83,0.13547132909297943
model--1610719647 ,1610720096,0.81,0.14961062371730804
model--1610719647 ,1610720096,0.9,0.08296603709459305
model--1610719647 ,1610720097,0.92,0.055747900158166885
model--1610719647 ,1610720097,0.84,0.12879154086112976
model--1610719647 ,1610720097,0.81,0.13538795709609985
model--1610719647 ,1610720097,0.86,0.11535518616437912
model--1610719647 ,1610720097,0.87,0.08943963050842285
model--1610719647 ,1610720097,0.88,0.1024351492524147
model--1610719647 ,1610720097,0.91,0.06592190265655518
model--1610719647 ,1610720097,0.89,0.08894412964582443
model--1610719647 ,1610720097,0.92,0.05165441334247589
model--1610719647 ,1610720097,0.88,0.08083411306142807
model--1610719647 ,1610720097,0.84,0.11883105337619781
model--1610719647 ,1610720097,0.85,0.11280472576618195
model--1610719647 ,1610720097,0.89,0.06994752585887909
model--1610719647 ,1610720097,0.84,0.11252854764461517
model--1610719647 ,1610720097,0.9,0.08009342104196548
model--1610719647 ,1610720097,0.92,0.06170888617634773
model--1610719647 ,1610720097,0.92,0.0688994899392128
model--1610719647 ,1610720097,0.96,0.04284792020916939
model--1610719647 ,1610720097,0.93,0.052532318979501724
model--1610719647 ,1610720097,0.92,0.06704770028591156
model--1610719647 ,1610720098,0.87,0.09773238748311996
model--1610719647 ,1610720098,0.87,0.1088886633515358
model--1610719647 ,1610720098,0.94,0.05600936710834503
model--1610719647 ,1610720098,0.89,0.07864254713058472
model--1610719647 ,1610720098,0.89,0.09987947344779968
model--1610719647 ,1610720098,0.92,0.06541480123996735
model--1610719647 ,1610720098,0.88,0.08797422051429749
model--1610719647 ,1610720098,0.91,0.06780899316072464
model--1610719647 ,1610720098,0.9,0.06860625743865967
model--1610719647 ,1610720098,0.91,0.06601659953594208
model--1610719647 ,1610720098,0.94,0.05323084816336632
model--1610719647 ,1610720098,0.93,0.04736315459012985
model--1610719647 ,1610720098,0.9,0.07611130177974701
model--1610719647 ,1610720098,0.93,0.061993129551410675
model--1610719647 ,1610720098,0.94,0.03992166742682457
model--1610719647 ,1610720098,0.92,0.06842286139726639
model--1610719647 ,1610720098,0.92,0.05504804477095604
model--1610719647 ,1610720098,0.9,0.08545781672000885
model--1610719647 ,1610720099,0.92,0.07664234191179276
model--1610719647 ,1610720099,0.84,0.10401693731546402
model--1610719647 ,1610720099,0.93,0.05770301818847656
model--1610719647 ,1610720099,0.82,0.11644012480974197
model--1610719647 ,1610720099,0.86,0.0994580090045929
model--1610719647 ,1610720099,0.94,0.044853124767541885
model--1610719647 ,1610720099,0.89,0.09336961805820465
model--1610719647 ,1610720099,0.94,0.041154734790325165
model--1610719647 ,1610720099,0.94,0.061584070324897766
model--1610719647 ,1610720099,0.93,0.04935869574546814
model--1610719647 ,1610720099,0.96,0.04135255888104439
model--1610719647 ,1610720099,0.95,0.05087224021553993
model--1610719647 ,1610720099,0.91,0.0658496618270874
model--1610719647 ,1610720099,0.93,0.05183453857898712
model--1610719647 ,1610720099,0.93,0.053682710975408554
model--1610719647 ,1610720099,0.93,0.060834094882011414
model--1610719647 ,1610720099,0.9,0.0624670647084713
model--1610719647 ,1610720099,0.95,0.04174031689763069
model--1610719647 ,1610720099,0.85,0.08626308292150497
model--1610719647 ,1610720100,0.95,0.049443211406469345
model--1610719647 ,1610720100,0.95,0.05270456150174141
model--1610719647 ,1610720100,0.93,0.06821752339601517
model--1610719647 ,1610720100,0.95,0.04935653507709503
model--1610719647 ,1610720100,0.9259259259259259,0.03984399512410164
model--1610719647 ,1610720100,0.95,0.05777997896075249
model--1610719647 ,1610720100,0.98,0.035497959703207016
model--1610719647 ,1610720100,0.86,0.0912545770406723
model--1610719647 ,1610720100,0.94,0.05182429030537605
model--1610719647 ,1610720100,0.9,0.07458644360303879
model--1610719647 ,1610720100,0.94,0.04882114753127098
model--1610719647 ,1610720100,0.95,0.0407545268535614
model--1610719647 ,1610720100,0.93,0.07049436122179031
model--1610719647 ,1610720100,0.9,0.08559510856866837
model--1610719647 ,1610720100,0.94,0.04046168178319931
model--1610719647 ,1610720100,0.95,0.049021296203136444
model--1610719647 ,1610720100,0.93,0.060336556285619736
model--1610719647 ,1610720100,0.88,0.08708097040653229
model--1610719647 ,1610720100,0.9,0.07005374878644943
model--1610719647 ,1610720101,0.93,0.04618331417441368
model--1610719647 ,1610720101,0.93,0.0653262585401535
model--1610719647 ,1610720101,0.95,0.04088874161243439
model--1610719647 ,1610720101,0.94,0.052052393555641174
model--1610719647 ,1610720101,0.88,0.09037057310342789
model--1610719647 ,1610720101,0.94,0.05411793664097786
model--1610719647 ,1610720101,0.9,0.0788114070892334
model--1610719647 ,1610720101,0.88,0.08243104070425034
model--1610719647 ,1610720101,0.96,0.038264621049165726
model--1610719647 ,1610720101,0.94,0.041126541793346405
model--1610719647 ,1610720101,0.9,0.06598900258541107
model--1610719647 ,1610720101,0.96,0.04549983888864517
model--1610719647 ,1610720101,0.89,0.08430928736925125
model--1610719647 ,1610720101,0.89,0.07000771164894104
model--1610719647 ,1610720101,0.88,0.10063349455595016
model--1610719647 ,1610720101,0.87,0.0983915627002716
model--1610719647 ,1610720101,0.95,0.04993917793035507
model--1610719647 ,1610720101,0.97,0.03547566011548042
model--1610719647 ,1610720101,0.95,0.05015053600072861
model--1610719647 ,1610720102,0.94,0.05593782290816307
model--1610719647 ,1610720102,0.89,0.055310945957899094
model--1610719647 ,1610720102,0.89,0.0724266767501831
model--1610719647 ,1610720102,0.96,0.038868747651576996
